Item ID,Title,Click potential,Feed label,Language,Item status,Channels,Issue title,Issue additional information,Traffic type,Country,Issue severity
shopify_ZZ_7587650076766_42519873093726,Noir Rose & Butterfly Spaghetti Strap Dress | Maiden Bloom 2XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing gender,Add the gender of your product so customers can easily find a specific product,Free listings,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587650076766_42519873093726,Noir Rose & Butterfly Spaghetti Strap Dress | Maiden Bloom 2XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing size,Add the size of your product so customers can easily find a specific product,Free listings,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587650076766_42519873093726,Noir Rose & Butterfly Spaghetti Strap Dress | Maiden Bloom 2XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing size,Add the size of your product so customers can easily find a specific product,Shopping ads,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587646865502_42519841079390,Celestial Witch 3/4 Sleeve Maxi Dress - Whimsigoth Dress 3XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Mismatched currency in shipping information,Edit the shipping cost currency in your shipping information to match the one of your product price,Free listings,Germany,SEVERITY_DISAPPROVED
shopify_ZZ_7587646865502_42519841079390,Celestial Witch 3/4 Sleeve Maxi Dress - Whimsigoth Dress 3XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Mismatched currency in shipping information,Edit the shipping cost currency in your shipping information to match the one of your product price,Shopping ads,Germany,SEVERITY_DISAPPROVED
shopify_ZZ_7587646865502_42519841079390,Celestial Witch 3/4 Sleeve Maxi Dress - Whimsigoth Dress 3XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing age group,Add the age group of your product so customers can easily find a specific product,Free listings,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587646865502_42519841079390,Celestial Witch 3/4 Sleeve Maxi Dress - Whimsigoth Dress 3XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing age group,Add the age group of your product so customers can easily find a specific product,Shopping ads,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587646865502_42519841079390,Celestial Witch 3/4 Sleeve Maxi Dress - Whimsigoth Dress 3XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing color,Add the color of your product so customers can easily find a specific product,Free listings,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587646865502_42519841079390,Celestial Witch 3/4 Sleeve Maxi Dress - Whimsigoth Dress 3XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing color,Add the color of your product so customers can easily find a specific product,Shopping ads,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587646865502_42519841079390,Celestial Witch 3/4 Sleeve Maxi Dress - Whimsigoth Dress 3XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing gender,Add the gender of your product so customers can easily find a specific product,Shopping ads,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587646865502_42519841079390,Celestial Witch 3/4 Sleeve Maxi Dress - Whimsigoth Dress 3XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing gender,Add the gender of your product so customers can easily find a specific product,Free listings,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587646865502_42519841079390,Celestial Witch 3/4 Sleeve Maxi Dress - Whimsigoth Dress 3XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing size,Add the size of your product so customers can easily find a specific product,Shopping ads,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587646865502_42519841079390,Celestial Witch 3/4 Sleeve Maxi Dress - Whimsigoth Dress 3XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing size,Add the size of your product so customers can easily find a specific product,Free listings,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587671703646_42519906386014,Garden Party Side Slit Dress | Boho Floral | Maiden Bloom XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Mismatched currency in shipping information,Edit the shipping cost currency in your shipping information to match the one of your product price,Shopping ads,Germany,SEVERITY_DISAPPROVED
shopify_ZZ_7587671703646_42519906386014,Garden Party Side Slit Dress | Boho Floral | Maiden Bloom XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Mismatched currency in shipping information,Edit the shipping cost currency in your shipping information to match the one of your product price,Free listings,Germany,SEVERITY_DISAPPROVED
shopify_ZZ_7587671703646_42519906386014,Garden Party Side Slit Dress | Boho Floral | Maiden Bloom XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing age group,Add the age group of your product so customers can easily find a specific product,Shopping ads,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587671703646_42519906386014,Garden Party Side Slit Dress | Boho Floral | Maiden Bloom XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing age group,Add the age group of your product so customers can easily find a specific product,Free listings,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587671703646_42519906386014,Garden Party Side Slit Dress | Boho Floral | Maiden Bloom XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing color,Add the color of your product so customers can easily find a specific product,Shopping ads,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587671703646_42519906386014,Garden Party Side Slit Dress | Boho Floral | Maiden Bloom XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing color,Add the color of your product so customers can easily find a specific product,Free listings,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587671703646_42519906386014,Garden Party Side Slit Dress | Boho Floral | Maiden Bloom XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing gender,Add the gender of your product so customers can easily find a specific product,Free listings,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587671703646_42519906386014,Garden Party Side Slit Dress | Boho Floral | Maiden Bloom XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing gender,Add the gender of your product so customers can easily find a specific product,Shopping ads,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587671703646_42519906386014,Garden Party Side Slit Dress | Boho Floral | Maiden Bloom XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing size,Add the size of your product so customers can easily find a specific product,Shopping ads,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587671703646_42519906386014,Garden Party Side Slit Dress | Boho Floral | Maiden Bloom XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing size,Add the size of your product so customers can easily find a specific product,Free listings,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587675963486_42519912087646,Zodiac Medallion Sleeveless Maxi Dress | Maiden Bloom 5XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing shipping in some countries,Add shipping information for all countries you sell products in so customers know the delivery time and cost,Free listings,United Kingdom,SEVERITY_DISAPPROVED
shopify_ZZ_7587675963486_42519912087646,Zodiac Medallion Sleeveless Maxi Dress | Maiden Bloom 5XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing shipping in some countries,Add shipping information for all countries you sell products in so customers know the delivery time and cost,Shopping ads,United Kingdom,SEVERITY_DISAPPROVED
shopify_ZZ_7587675963486_42519912087646,Zodiac Medallion Sleeveless Maxi Dress | Maiden Bloom 5XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing age group,Add the age group of your product so customers can easily find a specific product,Free listings,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587675963486_42519912087646,Zodiac Medallion Sleeveless Maxi Dress | Maiden Bloom 5XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing age group,Add the age group of your product so customers can easily find a specific product,Shopping ads,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587675963486_42519912087646,Zodiac Medallion Sleeveless Maxi Dress | Maiden Bloom 5XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing color,Add the color of your product so customers can easily find a specific product,Free listings,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587675963486_42519912087646,Zodiac Medallion Sleeveless Maxi Dress | Maiden Bloom 5XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing color,Add the color of your product so customers can easily find a specific product,Shopping ads,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587675963486_42519912087646,Zodiac Medallion Sleeveless Maxi Dress | Maiden Bloom 5XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing gender,Add the gender of your product so customers can easily find a specific product,Shopping ads,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587675963486_42519912087646,Zodiac Medallion Sleeveless Maxi Dress | Maiden Bloom 5XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing gender,Add the gender of your product so customers can easily find a specific product,Free listings,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587675963486_42519912087646,Zodiac Medallion Sleeveless Maxi Dress | Maiden Bloom 5XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing size,Add the size of your product so customers can easily find a specific product,Shopping ads,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587675963486_42519912087646,Zodiac Medallion Sleeveless Maxi Dress | Maiden Bloom 5XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing size,Add the size of your product so customers can easily find a specific product,Free listings,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587648471134_42519855628382,Moonlit Dahlia Sleeveless Maxi Dress | Maiden Bloom 2XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing shipping in some countries,Add shipping information for all countries you sell products in so customers know the delivery time and cost,Free listings,United Kingdom,SEVERITY_DISAPPROVED
shopify_ZZ_7587648471134_42519855628382,Moonlit Dahlia Sleeveless Maxi Dress | Maiden Bloom 2XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing shipping in some countries,Add shipping information for all countries you sell products in so customers know the delivery time and cost,Shopping ads,United Kingdom,SEVERITY_DISAPPROVED
shopify_ZZ_7587648471134_42519855628382,Moonlit Dahlia Sleeveless Maxi Dress | Maiden Bloom 2XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing age group,Add the age group of your product so customers can easily find a specific product,Free listings,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587648471134_42519855628382,Moonlit Dahlia Sleeveless Maxi Dress | Maiden Bloom 2XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing age group,Add the age group of your product so customers can easily find a specific product,Shopping ads,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587648471134_42519855628382,Moonlit Dahlia Sleeveless Maxi Dress | Maiden Bloom 2XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing color,Add the color of your product so customers can easily find a specific product,Shopping ads,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587648471134_42519855628382,Moonlit Dahlia Sleeveless Maxi Dress | Maiden Bloom 2XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing color,Add the color of your product so customers can easily find a specific product,Free listings,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587648471134_42519855628382,Moonlit Dahlia Sleeveless Maxi Dress | Maiden Bloom 2XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing gender,Add the gender of your product so customers can easily find a specific product,Free listings,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587648471134_42519855628382,Moonlit Dahlia Sleeveless Maxi Dress | Maiden Bloom 2XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing gender,Add the gender of your product so customers can easily find a specific product,Shopping ads,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587648471134_42519855628382,Moonlit Dahlia Sleeveless Maxi Dress | Maiden Bloom 2XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing size,Add the size of your product so customers can easily find a specific product,Free listings,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587648471134_42519855628382,Moonlit Dahlia Sleeveless Maxi Dress | Maiden Bloom 2XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing size,Add the size of your product so customers can easily find a specific product,Shopping ads,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587636871262_42519823777886,Moonlit Dahlia 3/4 Sleeve Maxi Dress | Maiden Bloom 3XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing shipping in some countries,Add shipping information for all countries you sell products in so customers know the delivery time and cost,Free listings,United Kingdom,SEVERITY_DISAPPROVED
shopify_ZZ_7587636871262_42519823777886,Moonlit Dahlia 3/4 Sleeve Maxi Dress | Maiden Bloom 3XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing shipping in some countries,Add shipping information for all countries you sell products in so customers know the delivery time and cost,Shopping ads,United Kingdom,SEVERITY_DISAPPROVED
shopify_ZZ_7587636871262_42519823777886,Moonlit Dahlia 3/4 Sleeve Maxi Dress | Maiden Bloom 3XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing age group,Add the age group of your product so customers can easily find a specific product,Free listings,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587636871262_42519823777886,Moonlit Dahlia 3/4 Sleeve Maxi Dress | Maiden Bloom 3XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing age group,Add the age group of your product so customers can easily find a specific product,Shopping ads,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587636871262_42519823777886,Moonlit Dahlia 3/4 Sleeve Maxi Dress | Maiden Bloom 3XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing color,Add the color of your product so customers can easily find a specific product,Shopping ads,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587636871262_42519823777886,Moonlit Dahlia 3/4 Sleeve Maxi Dress | Maiden Bloom 3XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing color,Add the color of your product so customers can easily find a specific product,Free listings,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587636871262_42519823777886,Moonlit Dahlia 3/4 Sleeve Maxi Dress | Maiden Bloom 3XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing gender,Add the gender of your product so customers can easily find a specific product,Shopping ads,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587636871262_42519823777886,Moonlit Dahlia 3/4 Sleeve Maxi Dress | Maiden Bloom 3XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing gender,Add the gender of your product so customers can easily find a specific product,Free listings,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587636871262_42519823777886,Moonlit Dahlia 3/4 Sleeve Maxi Dress | Maiden Bloom 3XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing size,Add the size of your product so customers can easily find a specific product,Shopping ads,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587636871262_42519823777886,Moonlit Dahlia 3/4 Sleeve Maxi Dress | Maiden Bloom 3XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing size,Add the size of your product so customers can easily find a specific product,Free listings,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587636871262_42519823810654,Moonlit Dahlia 3/4 Sleeve Maxi Dress | Maiden Bloom 4XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing shipping in some countries,Add shipping information for all countries you sell products in so customers know the delivery time and cost,Free listings,United Kingdom,SEVERITY_DISAPPROVED
shopify_ZZ_7587636871262_42519823810654,Moonlit Dahlia 3/4 Sleeve Maxi Dress | Maiden Bloom 4XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing shipping in some countries,Add shipping information for all countries you sell products in so customers know the delivery time and cost,Shopping ads,United Kingdom,SEVERITY_DISAPPROVED
shopify_ZZ_7587636871262_42519823810654,Moonlit Dahlia 3/4 Sleeve Maxi Dress | Maiden Bloom 4XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing age group,Add the age group of your product so customers can easily find a specific product,Shopping ads,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587636871262_42519823810654,Moonlit Dahlia 3/4 Sleeve Maxi Dress | Maiden Bloom 4XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing age group,Add the age group of your product so customers can easily find a specific product,Free listings,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587636871262_42519823810654,Moonlit Dahlia 3/4 Sleeve Maxi Dress | Maiden Bloom 4XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing color,Add the color of your product so customers can easily find a specific product,Free listings,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587636871262_42519823810654,Moonlit Dahlia 3/4 Sleeve Maxi Dress | Maiden Bloom 4XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing color,Add the color of your product so customers can easily find a specific product,Shopping ads,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587636871262_42519823810654,Moonlit Dahlia 3/4 Sleeve Maxi Dress | Maiden Bloom 4XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing gender,Add the gender of your product so customers can easily find a specific product,Shopping ads,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587636871262_42519823810654,Moonlit Dahlia 3/4 Sleeve Maxi Dress | Maiden Bloom 4XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing gender,Add the gender of your product so customers can easily find a specific product,Free listings,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587636871262_42519823810654,Moonlit Dahlia 3/4 Sleeve Maxi Dress | Maiden Bloom 4XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing size,Add the size of your product so customers can easily find a specific product,Free listings,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587636871262_42519823810654,Moonlit Dahlia 3/4 Sleeve Maxi Dress | Maiden Bloom 4XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing size,Add the size of your product so customers can easily find a specific product,Shopping ads,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587653091422_42519883939934,Noir Rose & Butterfly 3/4 Sleeve Maxi Dress - Dark Floral... 5XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing shipping in some countries,Add shipping information for all countries you sell products in so customers know the delivery time and cost,Shopping ads,United Kingdom,SEVERITY_DISAPPROVED
shopify_ZZ_7587653091422_42519883939934,Noir Rose & Butterfly 3/4 Sleeve Maxi Dress - Dark Floral... 5XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing shipping in some countries,Add shipping information for all countries you sell products in so customers know the delivery time and cost,Free listings,United Kingdom,SEVERITY_DISAPPROVED
shopify_ZZ_7587653091422_42519883939934,Noir Rose & Butterfly 3/4 Sleeve Maxi Dress - Dark Floral... 5XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing age group,Add the age group of your product so customers can easily find a specific product,Free listings,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587653091422_42519883939934,Noir Rose & Butterfly 3/4 Sleeve Maxi Dress - Dark Floral... 5XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing age group,Add the age group of your product so customers can easily find a specific product,Shopping ads,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587653091422_42519883939934,Noir Rose & Butterfly 3/4 Sleeve Maxi Dress - Dark Floral... 5XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing color,Add the color of your product so customers can easily find a specific product,Shopping ads,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587653091422_42519883939934,Noir Rose & Butterfly 3/4 Sleeve Maxi Dress - Dark Floral... 5XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing color,Add the color of your product so customers can easily find a specific product,Free listings,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587653091422_42519883939934,Noir Rose & Butterfly 3/4 Sleeve Maxi Dress - Dark Floral... 5XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing gender,Add the gender of your product so customers can easily find a specific product,Free listings,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587653091422_42519883939934,Noir Rose & Butterfly 3/4 Sleeve Maxi Dress - Dark Floral... 5XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing gender,Add the gender of your product so customers can easily find a specific product,Shopping ads,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587653091422_42519883939934,Noir Rose & Butterfly 3/4 Sleeve Maxi Dress - Dark Floral... 5XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing size,Add the size of your product so customers can easily find a specific product,Free listings,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587653091422_42519883939934,Noir Rose & Butterfly 3/4 Sleeve Maxi Dress - Dark Floral... 5XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing size,Add the size of your product so customers can easily find a specific product,Shopping ads,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587674914910_42519910678622,Dark Garden Tapestry 3/4 Sleeve Maxi Dress - Dark Floral ... 5XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Mismatched currency in shipping information,Edit the shipping cost currency in your shipping information to match the one of your product price,Shopping ads,Germany,SEVERITY_DISAPPROVED
shopify_ZZ_7587674914910_42519910678622,Dark Garden Tapestry 3/4 Sleeve Maxi Dress - Dark Floral ... 5XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Mismatched currency in shipping information,Edit the shipping cost currency in your shipping information to match the one of your product price,Free listings,Germany,SEVERITY_DISAPPROVED
shopify_ZZ_7587674914910_42519910678622,Dark Garden Tapestry 3/4 Sleeve Maxi Dress - Dark Floral ... 5XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing age group,Add the age group of your product so customers can easily find a specific product,Free listings,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587674914910_42519910678622,Dark Garden Tapestry 3/4 Sleeve Maxi Dress - Dark Floral ... 5XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing age group,Add the age group of your product so customers can easily find a specific product,Shopping ads,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587674914910_42519910678622,Dark Garden Tapestry 3/4 Sleeve Maxi Dress - Dark Floral ... 5XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing color,Add the color of your product so customers can easily find a specific product,Shopping ads,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587674914910_42519910678622,Dark Garden Tapestry 3/4 Sleeve Maxi Dress - Dark Floral ... 5XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing color,Add the color of your product so customers can easily find a specific product,Free listings,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587674914910_42519910678622,Dark Garden Tapestry 3/4 Sleeve Maxi Dress - Dark Floral ... 5XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing gender,Add the gender of your product so customers can easily find a specific product,Shopping ads,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587674914910_42519910678622,Dark Garden Tapestry 3/4 Sleeve Maxi Dress - Dark Floral ... 5XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing gender,Add the gender of your product so customers can easily find a specific product,Free listings,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587674914910_42519910678622,Dark Garden Tapestry 3/4 Sleeve Maxi Dress - Dark Floral ... 5XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing size,Add the size of your product so customers can easily find a specific product,Shopping ads,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587674914910_42519910678622,Dark Garden Tapestry 3/4 Sleeve Maxi Dress - Dark Floral ... 5XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing size,Add the size of your product so customers can easily find a specific product,Free listings,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587668426846_42519902421086,Wildflower Meadow Sleeveless Maxi Dress | Maiden Bloom 4XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Mismatched currency in shipping information,Edit the shipping cost currency in your shipping information to match the one of your product price,Free listings,Germany,SEVERITY_DISAPPROVED
shopify_ZZ_7587668426846_42519902421086,Wildflower Meadow Sleeveless Maxi Dress | Maiden Bloom 4XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Mismatched currency in shipping information,Edit the shipping cost currency in your shipping information to match the one of your product price,Shopping ads,Germany,SEVERITY_DISAPPROVED
shopify_ZZ_7587668426846_42519902421086,Wildflower Meadow Sleeveless Maxi Dress | Maiden Bloom 4XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing age group,Add the age group of your product so customers can easily find a specific product,Free listings,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587668426846_42519902421086,Wildflower Meadow Sleeveless Maxi Dress | Maiden Bloom 4XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing age group,Add the age group of your product so customers can easily find a specific product,Shopping ads,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587668426846_42519902421086,Wildflower Meadow Sleeveless Maxi Dress | Maiden Bloom 4XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing color,Add the color of your product so customers can easily find a specific product,Shopping ads,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587668426846_42519902421086,Wildflower Meadow Sleeveless Maxi Dress | Maiden Bloom 4XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing color,Add the color of your product so customers can easily find a specific product,Free listings,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587668426846_42519902421086,Wildflower Meadow Sleeveless Maxi Dress | Maiden Bloom 4XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing gender,Add the gender of your product so customers can easily find a specific product,Shopping ads,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587668426846_42519902421086,Wildflower Meadow Sleeveless Maxi Dress | Maiden Bloom 4XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing gender,Add the gender of your product so customers can easily find a specific product,Free listings,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587668426846_42519902421086,Wildflower Meadow Sleeveless Maxi Dress | Maiden Bloom 4XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing size,Add the size of your product so customers can easily find a specific product,Shopping ads,Germany,SEVERITY_DEMOTED
